date,location,avg_temp,max_temp
2021/11/7,Tokyo,15.7,19.2
2021/11/8,Tokyo,16.4,21.5
2021/11/9,Tokyo,16.1,19.8
2021/11/10,Tokyo,16,20.9
2021/11/11,Tokyo,15.4,20.7
2021/11/12,Tokyo,14.5,21.5
2021/11/13,Tokyo,13.1,18.4
2021/11/14,Tokyo,14,19.6
2021/11/15,Tokyo,14.3,20.4
2021/11/16,Tokyo,14.2,18.8
2021/11/17,Tokyo,13.5,17.6
2021/11/18,Tokyo,12.6,17.4
2021/11/19,Tokyo,12.5,17.6
2021/11/20,Tokyo,13.2,18.7
2021/11/21,Tokyo,12.5,15.8
2021/11/22,Tokyo,13.5,16.6
2021/11/23,Tokyo,12.5,17
2021/11/24,Tokyo,11.4,16.9
2021/11/25,Tokyo,12.3,18.5
2021/11/26,Tokyo,12,17.3
2021/11/27,Tokyo,9.6,13.8
2021/11/28,Tokyo,8.9,14.4
2021/11/29,Tokyo,8.1,13.6
2021/11/30,Tokyo,11,16.1
2021/12/1,Tokyo,15.5,20.3
2021/12/2,Tokyo,10.1,13.8
2021/12/3,Tokyo,9.7,16.1
2021/12/4,Tokyo,9.9,14.9
2021/12/5,Tokyo,8.6,11.9
2021/12/6,Tokyo,8.9,10.8
2021/12/7,Tokyo,11.8,14.9
2021/12/8,Tokyo,9.5,10.6
2021/12/9,Tokyo,10.2,14.2
2021/12/10,Tokyo,8.6,12.5
2021/12/11,Tokyo,9.4,15.4
2021/12/12,Tokyo,11.3,16.7
2021/12/13,Tokyo,9.7,13
2021/12/14,Tokyo,5.1,6.4
2021/12/15,Tokyo,7.6,14.3
2021/12/16,Tokyo,9.5,14.7
2021/12/17,Tokyo,8.7,11.9
2021/12/18,Tokyo,4.5,8.5
2021/12/19,Tokyo,4.3,10
2021/12/20,Tokyo,6.4,11.9
2021/12/21,Tokyo,8.2,15.2
2021/12/22,Tokyo,8.8,13.5
2021/12/23,Tokyo,8.3,13.2
2021/12/24,Tokyo,8,13.2
2021/12/25,Tokyo,8.3,14.1
2021/12/26,Tokyo,3.5,7.6
2021/12/27,Tokyo,2.7,8.1
2021/12/28,Tokyo,3.8,9.5
2021/12/29,Tokyo,4.2,8.9
2021/12/30,Tokyo,6.5,14.5
2021/12/31,Tokyo,3.2,6
2022/1/1,Tokyo,3.4,7.8
2022/1/2,Tokyo,3.5,7.9
2022/1/3,Tokyo,5.5,10.5
2022/1/4,Tokyo,5.2,12.4
2022/1/5,Tokyo,4.1,8.7
2022/1/6,Tokyo,0.7,2.6
2022/1/7,Tokyo,2.6,8.4
2022/1/8,Tokyo,4.5,9.5
2022/1/9,Tokyo,6.3,13.4
2022/1/10,Tokyo,7.7,9.6
2022/1/11,Tokyo,5.7,7.2
2022/1/12,Tokyo,5,8.6
2022/1/13,Tokyo,5.7,11.5
2022/1/14,Tokyo,4.4,8.6
2022/1/15,Tokyo,5.5,10.5
2022/1/16,Tokyo,5.4,11.1
2022/1/17,Tokyo,6,11.8
2022/1/18,Tokyo,4.4,8.7
2022/1/19,Tokyo,3.7,8.1
2022/1/20,Tokyo,3.4,8.4
2022/1/21,Tokyo,3,7.8
2022/1/22,Tokyo,4.5,9.9
2022/1/23,Tokyo,5.1,7.7
2022/1/24,Tokyo,6.4,11
2022/1/25,Tokyo,5.2,9.6
2022/1/26,Tokyo,5.5,9.5
2022/1/27,Tokyo,6.8,11.9
2022/1/28,Tokyo,6.6,11.8
2022/1/29,Tokyo,5.9,10
2022/1/30,Tokyo,5.2,8.2
2022/1/31,Tokyo,4.9,10
2022/2/1,Tokyo,5.6,11.2
2022/2/2,Tokyo,5.5,11.1
2022/2/3,Tokyo,5.8,11.8
2022/2/4,Tokyo,4.9,8.5
2022/2/5,Tokyo,3.5,9.2
2022/2/6,Tokyo,2.3,8.2
2022/2/7,Tokyo,4.5,9.7
2022/2/8,Tokyo,5.3,9.1
2022/2/9,Tokyo,6.2,10.8
2022/2/10,Tokyo,2.3,6.1
2022/2/11,Tokyo,4.1,9.2
2022/2/12,Tokyo,4.7,9.9
2022/2/13,Tokyo,3.1,5
2022/2/14,Tokyo,3.9,8
2022/2/15,Tokyo,5.5,11.6
2022/2/16,Tokyo,6,11.8
2022/2/17,Tokyo,4.6,9.7
2022/2/18,Tokyo,5.7,11.4
2022/2/19,Tokyo,5,8.9
2022/2/20,Tokyo,5.9,10
2022/2/21,Tokyo,4.1,8.7
2022/2/22,Tokyo,4.4,10
2022/2/23,Tokyo,4.4,10.3
2022/2/24,Tokyo,4.8,10.1
2022/2/25,Tokyo,6.5,13.4
2022/2/26,Tokyo,8.6,14.7
2022/2/27,Tokyo,9.5,18.5
2022/2/28,Tokyo,9.8,15.9
2022/3/1,Tokyo,11,18.3
2022/3/2,Tokyo,11.2,16.3
2022/3/3,Tokyo,9.5,15
2022/3/4,Tokyo,8.1,12.2
2022/3/5,Tokyo,11.2,17.9
2022/3/6,Tokyo,8.1,13.9
2022/3/7,Tokyo,8.3,14.2
2022/3/8,Tokyo,6.3,8
2022/3/9,Tokyo,7.9,13.6
2022/3/10,Tokyo,9,14.3
2022/3/11,Tokyo,12,18.7
2022/3/12,Tokyo,14.6,21.8
2022/3/13,Tokyo,14.7,19.5
2022/3/14,Tokyo,16.4,24.1
2022/3/15,Tokyo,12.7,20.3
2022/3/16,Tokyo,14.1,20.3
2022/3/17,Tokyo,14.1,21
2022/3/18,Tokyo,5.2,10.3
2022/3/19,Tokyo,10.1,18.6
2022/3/20,Tokyo,9.9,15.5
2022/3/21,Tokyo,9.6,14.1
2022/3/22,Tokyo,3.7,9.9
2022/3/23,Tokyo,5.2,10.5
2022/3/24,Tokyo,8.2,14.3
2022/3/25,Tokyo,12.2,17.6
2022/3/26,Tokyo,16.1,19
2022/3/27,Tokyo,16.2,21.4
2022/3/28,Tokyo,13.5,19
2022/3/29,Tokyo,10.2,11
2022/3/30,Tokyo,14.5,20.3
2022/3/31,Tokyo,15.1,22.8
2022/4/1,Tokyo,7.6,12.4
2022/4/2,Tokyo,8.5,12.9
2022/4/3,Tokyo,8.2,10.1
2022/4/4,Tokyo,8.5,9.8
2022/4/5,Tokyo,12.6,17.9
2022/4/6,Tokyo,15.5,21.8
2022/4/7,Tokyo,14.3,19.2
2022/4/8,Tokyo,15.4,21.7
2022/4/9,Tokyo,17.2,23.8
2022/4/10,Tokyo,19.6,26.8
2022/4/11,Tokyo,18.9,24.7
2022/4/12,Tokyo,20,25.6
2022/4/13,Tokyo,20.8,26.4
2022/4/14,Tokyo,12.3,20.2
2022/4/15,Tokyo,10.1,12.1
2022/4/16,Tokyo,12.5,20.2
2022/4/17,Tokyo,13.7,17.8
2022/4/18,Tokyo,14.3,18.2
2022/4/19,Tokyo,15.3,20.9
2022/4/20,Tokyo,12.2,14
2022/4/21,Tokyo,16.4,21.5
2022/4/22,Tokyo,19.2,26.2
2022/4/23,Tokyo,20.8,26.7
2022/4/24,Tokyo,17.3,20.3
2022/4/25,Tokyo,19.9,26.6
2022/4/26,Tokyo,21.3,23.6
2022/4/27,Tokyo,23,27.7
2022/4/28,Tokyo,16.9,21.1
2022/4/29,Tokyo,12.9,16.4
2022/4/30,Tokyo,12.6,18.4
2022/5/1,Tokyo,12.7,16.8
2022/5/2,Tokyo,13.3,19.4
2022/5/3,Tokyo,15.2,20.4
2022/5/4,Tokyo,17.9,25
2022/5/5,Tokyo,19.8,26.3
2022/5/6,Tokyo,19.5,24.5
2022/5/7,Tokyo,18.5,22.8
2022/5/8,Tokyo,18.3,22.5
2022/5/9,Tokyo,14.1,17.3
2022/5/10,Tokyo,16.5,23
2022/5/11,Tokyo,18.7,24.6
2022/5/12,Tokyo,19.4,25
2022/5/13,Tokyo,18.8,20.6
2022/5/14,Tokyo,21.8,25.6
2022/5/15,Tokyo,17.5,19.9
2022/5/16,Tokyo,14.5,15.6
2022/5/17,Tokyo,15.7,18.2
2022/5/18,Tokyo,18.8,24.9
2022/5/19,Tokyo,20.5,26.6
2022/5/20,Tokyo,21.2,25.9
2022/5/21,Tokyo,18.2,20.7
2022/5/22,Tokyo,19,25.9
2022/5/23,Tokyo,19.6,26.1
2022/5/24,Tokyo,20.9,26.2
2022/5/25,Tokyo,21.8,27
2022/5/26,Tokyo,21.6,26.2
2022/5/27,Tokyo,21,24.6
2022/5/28,Tokyo,22.4,27.7
2022/5/29,Tokyo,24.1,31.2
2022/5/30,Tokyo,22.3,27.8
2022/5/31,Tokyo,18.7,20.4
2022/6/1,Tokyo,21.8,27.1
2022/6/2,Tokyo,22.5,28.1
2022/6/3,Tokyo,20.6,27.2
2022/6/4,Tokyo,20.3,25.6
2022/6/5,Tokyo,21.5,26.2
2022/6/6,Tokyo,16.6,18.4
2022/6/7,Tokyo,16.8,19.8
2022/6/8,Tokyo,17.2,20.5
2022/6/9,Tokyo,19.1,24.7
2022/6/10,Tokyo,21.2,25.2
2022/6/11,Tokyo,21.9,25.4
2022/6/12,Tokyo,21.4,26.6
2022/6/13,Tokyo,21.2,27.4
2022/6/14,Tokyo,17.3,18.6
2022/6/15,Tokyo,16.9,18.7
2022/6/16,Tokyo,20.3,24.1
2022/6/17,Tokyo,22.8,28
2022/6/18,Tokyo,22.7,25.9
2022/6/19,Tokyo,24,28.9
2022/6/20,Tokyo,25.1,30.3
2022/6/21,Tokyo,25.2,30.1
2022/6/22,Tokyo,23.8,28.6
2022/6/23,Tokyo,23.5,26.2
2022/6/24,Tokyo,27.5,32.6
2022/6/25,Tokyo,30,35.4
2022/6/26,Tokyo,29.6,36.2
2022/6/27,Tokyo,29.5,35.7
2022/6/28,Tokyo,29.2,35.1
2022/6/29,Tokyo,29.4,35.4
2022/6/30,Tokyo,30.8,36.4
2022/7/1,Tokyo,30.4,37
2022/7/2,Tokyo,29.5,35.2
2022/7/3,Tokyo,28.9,35.3
2022/7/4,Tokyo,26.5,29.3
2022/7/5,Tokyo,26.2,32.1
2022/7/6,Tokyo,26,31.1
2022/7/7,Tokyo,25.5,31.4
2022/7/8,Tokyo,26,31
2022/7/9,Tokyo,26.6,32
2022/7/10,Tokyo,27.4,31.8
2022/7/11,Tokyo,28.1,34.4
2022/7/12,Tokyo,25.9,28.5
2022/7/13,Tokyo,23.7,25.2
2022/7/14,Tokyo,23.8,26.9
2022/7/15,Tokyo,23.8,25.3
2022/7/16,Tokyo,23.5,24.7
2022/7/17,Tokyo,25.4,29.8
2022/7/18,Tokyo,27.5,32.2
2022/7/19,Tokyo,27.4,31.6
2022/7/20,Tokyo,29.7,34.5
2022/7/21,Tokyo,28.1,32.8
2022/7/22,Tokyo,28.3,32.8
2022/7/23,Tokyo,28.7,33.6
2022/7/24,Tokyo,28.3,32.8
2022/7/25,Tokyo,29.2,33.5
2022/7/26,Tokyo,26.6,29.1
2022/7/27,Tokyo,29.4,33.6
2022/7/28,Tokyo,28.8,32.9
2022/7/29,Tokyo,29.1,33.9
2022/7/30,Tokyo,29.9,34.5
2022/7/31,Tokyo,30.8,35
2022/8/1,Tokyo,30.6,35.9
2022/8/2,Tokyo,31.6,35.9
2022/8/3,Tokyo,31.5,36.1
2022/8/4,Tokyo,24.6,29.7
2022/8/5,Tokyo,23.8,27.7
2022/8/6,Tokyo,25.2,28.8
2022/8/7,Tokyo,27.6,33
2022/8/8,Tokyo,29.8,33.9
2022/8/9,Tokyo,30.9,35.7
2022/8/10,Tokyo,30.5,35.3
2022/8/11,Tokyo,29.5,34.3
2022/8/12,Tokyo,28.3,32
2022/8/13,Tokyo,25.5,28.6
2022/8/14,Tokyo,28.2,33.3
2022/8/15,Tokyo,29.4,34
2022/8/16,Tokyo,31,36.4
2022/8/17,Tokyo,27.3,32.3
2022/8/18,Tokyo,26.8,31.1
2022/8/19,Tokyo,27.5,32.5
2022/8/20,Tokyo,26.4,31.2
2022/8/21,Tokyo,26,29
2022/8/22,Tokyo,26.2,29.5
2022/8/23,Tokyo,28.7,33.5
2022/8/24,Tokyo,27.8,32.7
2022/8/25,Tokyo,25.7,29.3
2022/8/26,Tokyo,27,31.3
2022/8/27,Tokyo,29,33.9
2022/8/28,Tokyo,23.7,28.1
2022/8/29,Tokyo,23.3,28
2022/8/30,Tokyo,22.8,26.2
2022/8/31,Tokyo,27.1,32.5
2022/9/1,Tokyo,27.1,32.7
2022/9/2,Tokyo,23.2,25.1
2022/9/3,Tokyo,24.6,29.1
2022/9/4,Tokyo,26.1,31.8
2022/9/5,Tokyo,26.6,31.3
2022/9/6,Tokyo,27.8,32
2022/9/7,Tokyo,26.8,30
2022/9/8,Tokyo,23.5,26
2022/9/9,Tokyo,24.5,28.8
2022/9/10,Tokyo,25.3,30.6
2022/9/11,Tokyo,24.4,28.3
2022/9/12,Tokyo,25.8,30.9
2022/9/13,Tokyo,26.1,31.2
2022/9/14,Tokyo,26.7,32.3
2022/9/15,Tokyo,23.6,27.1
2022/9/16,Tokyo,25.1,31.1
2022/9/17,Tokyo,26.9,31.1
2022/9/18,Tokyo,25.2,26.7
2022/9/19,Tokyo,27.1,30.8
2022/9/20,Tokyo,22.3,27.8
2022/9/21,Tokyo,19.5,24.2
2022/9/22,Tokyo,20.3,24.9
2022/9/23,Tokyo,21.7,25.1
2022/9/24,Tokyo,23.1,25.8
2022/9/25,Tokyo,22.9,27.6
2022/9/26,Tokyo,23.3,29.1
2022/9/27,Tokyo,23.2,29
2022/9/28,Tokyo,22.8,27.5
2022/9/29,Tokyo,22.4,26.7
2022/9/30,Tokyo,23.2,28.3
2022/10/1,Tokyo,23.6,29.2
2022/10/2,Tokyo,23.5,29.6
2022/10/3,Tokyo,23,27.6
2022/10/4,Tokyo,25.2,29.5
2022/10/5,Tokyo,19.8,25.2
2022/10/6,Tokyo,13.1,15
2022/10/7,Tokyo,12.4,13.3
2022/10/8,Tokyo,16.1,20.9
2022/10/9,Tokyo,17,21.1
2022/10/10,Tokyo,18.1,22.8
2022/10/11,Tokyo,21.6,25.8
2022/10/12,Tokyo,18.5,20
2022/10/13,Tokyo,15.8,17.9
2022/10/14,Tokyo,17.9,20.5
2022/10/15,Tokyo,20.2,24.7
2022/10/16,Tokyo,20,25.5
2022/10/17,Tokyo,20.1,21.9
2022/10/18,Tokyo,16.2,18.8
2022/10/19,Tokyo,14.6,18.8
2022/10/20,Tokyo,14.7,20.7
2022/10/21,Tokyo,16.7,23.2
2022/10/22,Tokyo,16.6,20.8
2022/10/23,Tokyo,18.2,23.8
2022/10/24,Tokyo,13.3,17.2
2022/10/25,Tokyo,12.8,14.4
2022/10/26,Tokyo,13.8,18.9
2022/10/27,Tokyo,12.8,17.7
2022/10/28,Tokyo,13.5,19.2
2022/10/29,Tokyo,15.8,22
2022/10/30,Tokyo,13.8,19.2
2022/10/31,Tokyo,14.7,20.1
2022/11/1,Tokyo,14.8,17.6
2022/11/2,Tokyo,16.7,22.8
2022/11/3,Tokyo,17.8,24.3
2022/11/4,Tokyo,15.5,21
2022/11/5,Tokyo,14,17.3
2022/11/6,Tokyo,13.5,18.4
2022/11/7,Tokyo,13.7,18.2
2022/11/8,Tokyo,15.9,22.2
2022/11/9,Tokyo,14.6,19.2
2022/11/10,Tokyo,15.2,21.8
2022/11/11,Tokyo,16.1,21.6
2022/11/12,Tokyo,16.6,21.8
2022/11/13,Tokyo,18,24.1
2022/11/14,Tokyo,16.1,18.8
2022/11/15,Tokyo,11.1,14.4
2022/11/16,Tokyo,12.4,17.3
2022/11/17,Tokyo,12.8,17.7
2022/11/18,Tokyo,13.2,17.9
2022/11/19,Tokyo,13.7,18.5
2022/11/20,Tokyo,11.6,13.7
2022/11/21,Tokyo,13.4,17.8
2022/11/22,Tokyo,15.4,20.4
2022/11/23,Tokyo,11.7,15.3
2022/11/24,Tokyo,15.3,20.9
2022/11/25,Tokyo,13.5,17.8
2022/11/26,Tokyo,12.7,16.6
2022/11/27,Tokyo,14.4,19.2
2022/11/28,Tokyo,11.7,14.3
2022/11/29,Tokyo,16.7,21.3
2022/11/30,Tokyo,16.6,20.6
2022/12/1,Tokyo,10.1,13.6
2022/12/2,Tokyo,9.4,13.3
2022/12/3,Tokyo,7.8,11.7
2022/12/4,Tokyo,10.2,15.9
2022/12/5,Tokyo,7.6,10.3
2022/12/6,Tokyo,6.1,8.6
2022/12/7,Tokyo,8.5,14.2
2022/12/8,Tokyo,9.3,14.9
2022/12/9,Tokyo,9.3,13.8
2022/12/10,Tokyo,10.4,15.8
2022/12/11,Tokyo,9.5,15.2
2022/12/12,Tokyo,8.2,11.8
2022/12/13,Tokyo,7.2,10.1
2022/12/14,Tokyo,9.2,15.4
2022/12/15,Tokyo,7,12.4
2022/12/16,Tokyo,8.2,14.1
2022/12/17,Tokyo,6.7,10.1
2022/12/18,Tokyo,6.5,11.3
2022/12/19,Tokyo,4.9,10.1
2022/12/20,Tokyo,5.4,10.9
2022/12/21,Tokyo,6.5,9.9
2022/12/22,Tokyo,7.2,10.7
2022/12/23,Tokyo,5.4,8.4
2022/12/24,Tokyo,6.2,11.5
2022/12/25,Tokyo,6.9,13.1
2022/12/26,Tokyo,6.3,11.4
2022/12/27,Tokyo,6.8,12.3
2022/12/28,Tokyo,6.5,11.9
2022/12/29,Tokyo,8.1,13.7
2022/12/30,Tokyo,6.6,11.8
2022/12/31,Tokyo,5.7,10.5
2023/1/1,Tokyo,6.6,13
2023/1/2,Tokyo,6.2,12.1
2023/1/3,Tokyo,5.8,11
2023/1/4,Tokyo,5.6,11
2023/1/5,Tokyo,5.9,10.6
2023/1/6,Tokyo,5.3,9.9
2023/1/7,Tokyo,6,10.4
2023/1/8,Tokyo,7,12.5
2023/1/9,Tokyo,8,13.9
2023/1/10,Tokyo,6.3,9.9
2023/1/11,Tokyo,5.4,10.7
2023/1/12,Tokyo,6.1,12.6
2023/1/13,Tokyo,8.7,14
2023/1/14,Tokyo,9.5,14.2
2023/1/15,Tokyo,10.3,12
2023/1/16,Tokyo,6.3,7.7
2023/1/17,Tokyo,4.7,7.6
2023/1/18,Tokyo,7.3,12.4
2023/1/19,Tokyo,6.3,9.1
2023/1/20,Tokyo,7.6,12.3
2023/1/21,Tokyo,5.6,9
2023/1/22,Tokyo,4.9,8.9
2023/1/23,Tokyo,4.5,6.1
2023/1/24,Tokyo,4.7,11.8
2023/1/25,Tokyo,-0.3,3.7
2023/1/26,Tokyo,3,8.5
2023/1/27,Tokyo,3.8,6.6
2023/1/28,Tokyo,3.7,8.3
2023/1/29,Tokyo,3.4,8.8
2023/1/30,Tokyo,4.2,10
2023/1/31,Tokyo,4.6,9
2023/2/1,Tokyo,6.8,13.1
2023/2/2,Tokyo,6.4,9.2
2023/2/3,Tokyo,4.8,6.2
2023/2/4,Tokyo,6.5,11.2
2023/2/5,Tokyo,6.8,12
2023/2/6,Tokyo,7.8,13.6
2023/2/7,Tokyo,10.5,15.4
2023/2/8,Tokyo,8.7,11.7
2023/2/9,Tokyo,6.2,10.6
2023/2/10,Tokyo,1.9,3.5
2023/2/11,Tokyo,8.7,14.1
2023/2/12,Tokyo,11,16.9
2023/2/13,Tokyo,7.7,10.3
2023/2/14,Tokyo,5.6,10.7
2023/2/15,Tokyo,3.5,7.8
2023/2/16,Tokyo,4.1,9.6
2023/2/17,Tokyo,5.7,10.8
2023/2/18,Tokyo,8.9,15
2023/2/19,Tokyo,11.8,18.5
2023/2/20,Tokyo,9.7,14.7
2023/2/21,Tokyo,4.7,9.2
2023/2/22,Tokyo,5.5,10.4
2023/2/23,Tokyo,8.5,14.4
2023/2/24,Tokyo,8.9,12.1
2023/2/25,Tokyo,7.5,12.7
2023/2/26,Tokyo,6,10.7
2023/2/27,Tokyo,8.7,15
2023/2/28,Tokyo,11.6,19.4
2023/3/1,Tokyo,13.8,19.4
2023/3/2,Tokyo,12.8,20
2023/3/3,Tokyo,7.8,13.4
2023/3/4,Tokyo,10.5,17.4
2023/3/5,Tokyo,9.5,13.1
2023/3/6,Tokyo,9.9,15
2023/3/7,Tokyo,12.1,18.8
2023/3/8,Tokyo,14,21.3
2023/3/9,Tokyo,15.9,22.2
2023/3/10,Tokyo,17.3,22.9
2023/3/11,Tokyo,14.7,20.8
2023/3/12,Tokyo,14.5,18.8
2023/3/13,Tokyo,13.9,16.7
2023/3/14,Tokyo,10,14.6
2023/3/15,Tokyo,12.3,17.9
2023/3/16,Tokyo,14.5,20.9
2023/3/17,Tokyo,12.5,15.1
2023/3/18,Tokyo,8.1,9.5
2023/3/19,Tokyo,10,15.5
2023/3/20,Tokyo,13.1,19.2
2023/3/21,Tokyo,14.7,18.5
2023/3/22,Tokyo,17.2,23.8
2023/3/23,Tokyo,16.5,19.7
2023/3/24,Tokyo,18.1,25
2023/3/25,Tokyo,11,14.1
2023/3/26,Tokyo,11.4,12.5
2023/3/27,Tokyo,13.4,16.9
2023/3/28,Tokyo,10.2,13.4
2023/3/29,Tokyo,12.6,18.6
2023/3/30,Tokyo,14.1,19.7
2023/3/31,Tokyo,15,20.1
2023/4/1,Tokyo,16,23.3
2023/4/2,Tokyo,14.1,19
2023/4/3,Tokyo,12.8,18.4
2023/4/4,Tokyo,14,21
2023/4/5,Tokyo,16.1,21.8
2023/4/6,Tokyo,18.8,23.4
2023/4/7,Tokyo,18.5,21.3
2023/4/8,Tokyo,14.6,21.1
2023/4/9,Tokyo,11.8,17.7
2023/4/10,Tokyo,14.6,21.6
2023/4/11,Tokyo,18.2,25
2023/4/12,Tokyo,19.2,24.5
2023/4/13,Tokyo,16.1,21.3
2023/4/14,Tokyo,18.2,22.5
2023/4/15,Tokyo,14.3,18
2023/4/16,Tokyo,16.2,24.5
2023/4/17,Tokyo,15.1,20.3
2023/4/18,Tokyo,13.6,21
2023/4/19,Tokyo,18,24.9
2023/4/20,Tokyo,20.4,26
2023/4/21,Tokyo,21.6,26.8
2023/4/22,Tokyo,14.9,18.4
2023/4/23,Tokyo,14.2,20.5
2023/4/24,Tokyo,13.2,16
2023/4/25,Tokyo,14.1,19.1
2023/4/26,Tokyo,15.6,19.7
2023/4/27,Tokyo,17.2,23.8
2023/4/28,Tokyo,18.7,24.1
2023/4/29,Tokyo,19.4,23.8
2023/4/30,Tokyo,19.7,22
2023/5/1,Tokyo,17.8,22.5
2023/5/2,Tokyo,17.4,23
2023/5/3,Tokyo,17.8,23.4
2023/5/4,Tokyo,19.7,25.7
2023/5/5,Tokyo,21.1,26.6
2023/5/6,Tokyo,23,27.9
2023/5/7,Tokyo,17.6,22.3
2023/5/8,Tokyo,12.9,16.6
2023/5/9,Tokyo,15.1,20.6
2023/5/10,Tokyo,17.7,25
2023/5/11,Tokyo,15.8,23.4
2023/5/12,Tokyo,17.1,21.9
2023/5/13,Tokyo,16.7,18.1
2023/5/14,Tokyo,16.9,21.2
2023/5/15,Tokyo,16.1,18.1
2023/5/16,Tokyo,19.9,27.5
2023/5/17,Tokyo,22.8,31.6
2023/5/18,Tokyo,25.4,32.2
2023/5/19,Tokyo,20.6,24.5
2023/5/20,Tokyo,18.8,22.8
2023/5/21,Tokyo,21.1,26.3
2023/5/22,Tokyo,22.5,29.4
2023/5/23,Tokyo,13.9,17.2
2023/5/24,Tokyo,18.2,23.9
2023/5/25,Tokyo,18.6,23.8
2023/5/26,Tokyo,20.1,24.9
2023/5/27,Tokyo,21.2,26.7
2023/5/28,Tokyo,21.6,25.8
2023/5/29,Tokyo,19.8,21.3
2023/5/30,Tokyo,21.4,26.3
2023/5/31,Tokyo,19.3,22.2
2023/6/1,Tokyo,20.8,26.2
2023/6/2,Tokyo,21.3,23.8
2023/6/3,Tokyo,20,24
2023/6/4,Tokyo,21.6,27.5
2023/6/5,Tokyo,23.1,29.8
2023/6/6,Tokyo,20.7,25.1
2023/6/7,Tokyo,22.5,29.6
2023/6/8,Tokyo,23.1,28.7
2023/6/9,Tokyo,20.2,22.2
2023/6/10,Tokyo,22.4,26
2023/6/11,Tokyo,21.2,22.8
2023/6/12,Tokyo,21.3,22.5
2023/6/13,Tokyo,23.7,29.4
2023/6/14,Tokyo,23.6,25.8
2023/6/15,Tokyo,21.7,24.1
2023/6/16,Tokyo,24.6,30.7
2023/6/17,Tokyo,25.4,30.9
2023/6/18,Tokyo,25.7,31.1
2023/6/19,Tokyo,23.7,27.7
2023/6/20,Tokyo,22.5,27
2023/6/21,Tokyo,22.6,27.2
2023/6/22,Tokyo,19.9,22.6
2023/6/23,Tokyo,21.1,24.9
2023/6/24,Tokyo,24.7,29.5
2023/6/25,Tokyo,25.8,30.9
2023/6/26,Tokyo,25.9,30.4
2023/6/27,Tokyo,25.9,29.6
2023/6/28,Tokyo,27.1,32.3
2023/6/29,Tokyo,27.3,33.8
2023/6/30,Tokyo,26.3,30.5
2023/7/1,Tokyo,25.3,27.8
2023/7/2,Tokyo,26,31.7
2023/7/3,Tokyo,27.3,32.2
2023/7/4,Tokyo,25.9,30.6
2023/7/5,Tokyo,25.2,28.7
2023/7/6,Tokyo,26.4,33.4
2023/7/7,Tokyo,28.4,34.2
2023/7/8,Tokyo,27.8,30.9
2023/7/9,Tokyo,28.6,33
2023/7/10,Tokyo,30.2,36.5
2023/7/11,Tokyo,29.4,34.3
2023/7/12,Tokyo,30.8,37.5
2023/7/13,Tokyo,28,30.3
2023/7/14,Tokyo,27.4,30.5
2023/7/15,Tokyo,28.8,32.9
2023/7/16,Tokyo,30.2,35.3
2023/7/17,Tokyo,31.3,36.2
2023/7/18,Tokyo,31.8,37.5
2023/7/19,Tokyo,29.7,33.9
2023/7/20,Tokyo,28.1,32.6
2023/7/21,Tokyo,27.2,31.6
2023/7/22,Tokyo,27.2,33.4
2023/7/23,Tokyo,27.7,33.4
2023/7/24,Tokyo,28.5,35.7
2023/7/25,Tokyo,29.8,36.6
2023/7/26,Tokyo,31,37.7
2023/7/27,Tokyo,30.6,36.9
2023/7/28,Tokyo,30.4,36.2
2023/7/29,Tokyo,30,35.7
2023/7/30,Tokyo,30.3,36.6
2023/7/31,Tokyo,30.7,36.1
2023/8/1,Tokyo,26,33.2
2023/8/2,Tokyo,28.9,34.7
2023/8/3,Tokyo,30.2,35
2023/8/4,Tokyo,31.3,36.7
2023/8/5,Tokyo,30.4,35.9
2023/8/6,Tokyo,28.6,34.8
2023/8/7,Tokyo,29.4,34.9
2023/8/8,Tokyo,30.1,35.9
2023/8/9,Tokyo,28.2,31.8
2023/8/10,Tokyo,29.5,34.4
2023/8/11,Tokyo,29.5,35
2023/8/12,Tokyo,29.7,35.5
2023/8/13,Tokyo,27.4,32.9
2023/8/14,Tokyo,28.6,32.9
2023/8/15,Tokyo,28.6,32.8
2023/8/16,Tokyo,28.1,32.2
2023/8/17,Tokyo,29.9,34.5
2023/8/18,Tokyo,30,34.6
2023/8/19,Tokyo,30.3,35.7
2023/8/20,Tokyo,30.3,35.3
2023/8/21,Tokyo,29.8,34.8
2023/8/22,Tokyo,28.6,32.1
2023/8/23,Tokyo,29.4,34.1
2023/8/24,Tokyo,29.5,34.1
2023/8/25,Tokyo,29.6,34.4
2023/8/26,Tokyo,28.1,33.4
2023/8/27,Tokyo,28,32.4
2023/8/28,Tokyo,29.2,34.6
2023/8/29,Tokyo,29.4,35
2023/8/30,Tokyo,29.6,34.6
2023/8/31,Tokyo,29,34.1
2023/9/1,Tokyo,29.2,33.4
2023/9/2,Tokyo,29.6,34.9
2023/9/3,Tokyo,29.1,34.6
2023/9/4,Tokyo,26.1,30.3
2023/9/5,Tokyo,29.3,34.8
2023/9/6,Tokyo,27.5,33.4
2023/9/7,Tokyo,27,30
2023/9/8,Tokyo,21.9,25.2
2023/9/9,Tokyo,24.8,29.6
2023/9/10,Tokyo,27.8,33
2023/9/11,Tokyo,28.1,32.9
2023/9/12,Tokyo,27.7,32
2023/9/13,Tokyo,28,33.4
2023/9/14,Tokyo,28.2,32.7
2023/9/15,Tokyo,27.4,32.8
